P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Type
3082.191483,128,-3258.512324,74,22119.92984,7211.5847,2.797825252,3.033003032,1.071256659,0.02594874351,3.113467439,-8112.248993,104,-2476.967529,74,1678.93404,3021.82239,0.9812326399,0.8655398141,1.049889267,-0.07179147636,0.2322747849,Training
5622.38207,110,4704.061047,110,3005.404065,4935.382413,,1.492414348,1.862817272,-1,1.46273515,11479.59261,82,10913.37598,82,1485.785422,3367.903614,,2.250462775,0.884253748,-1,1.201789651,Training
2440.778346,104,2196.127809,102,-3198.35984,-11645.14679,6.002993525,3.548434655,1.036504425,-0.4234639463,3.815845081,15853.24694,88,8733.698765,88,4928.193309,5309.00715,4.082243708,8.206956467,0.8659851865,0.2048948552,18.72463291,Training
-1249.537205,86,346.3937333,86,-4900.658377,-5882.880449,3.669519141,3.285915778,0.5453957679,-0.1061978692,0.8244342117,3536.455618,128,3223.527725,128,-753.1367861,-674.8461627,6.958070687,10.36277222,0.2000363453,0.1771962801,1.198552663,Training
2388.46894,116,-2269.142347,116,-11097.28799,-6150.146564,2.217445845,2.105511903,0.5594302467,-0.01728741922,2.919756808,-6692.043405,114,2564.039676,116,6082.068146,2158.238286,2.733044486,3.183473866,0.9016690476,0.04872985314,2.760551772,Training
22926.94997,100,25148.41843,102,2870.359057,1884.791817,9.384076311,8.875316453,0.3750067594,-0.0491358648,4.044205174,-5550.990543,104,-1538.300206,104,1532.480071,-8766.19998,1.16084558,0.9554858914,1.408478077,-0.07813709815,0.2257237245,Training
11348.34875,110,14799.41763,110,2272.915129,3969.706978,4.197135173,5.019984834,0.2145285504,0.02818716874,0.3983184123,-4844.193204,112,-3817.383613,112,-4799.985706,-3714.432088,4.862160192,4.838473068,0.2857220515,0.01719230428,0.6617826185,Training
-8124.538107,80,10320.97557,106,-10725.54428,-10450.53598,0.6916935815,1.255475109,1.355490179,0.2648531926,0.5505775371,22995.70617,84,-11414.18257,116,19046.31991,23906.37793,4.610086656,1.585850729,2.037892387,-0.350208505,3.007579921,Training
-2170.69597,96,4012.020996,96,-10200.35239,-26228.0286,1.880971309,1.879085029,1.033968399,-0.004634788363,0.9705627554,43987.13233,94,35441.69107,122,-4742.563849,10209.92139,10.8489231,10.54144306,0.511654688,-0.01541449311,5.483467496,Training
19022.63306,122,22278.48422,122,3277.076251,1660.264113,2.988512278,6.54515525,0.8746766475,0.1666740522,1.398259749,6147.929505,104,6825.08828,104,1447.019418,1201.361909,3.298441466,10.06013172,0.4348779408,0.5746585584,0.8545032884,Training
-18014.03312,108,-22107.65749,106,-5691.76579,-12472.43135,1.880778365,0.932303699,2.0121708,-0.495116766,0.2586044059,1732.574967,90,7914.527594,92,17657.86764,17332.18158,2.582451634,1.376281043,0.9917825327,-0.2995625722,0.7422358351,Training
